 sim_time real_time ratio_sim_real
3197 424.691 6470.54 0.0482635
3198 424.787 6472.55 0.0478904
3199 424.873134 6474.56 0.042846
3200 424.967 6476.56 0.0467933
3201 425.049 6478.57 0.0408451
3202 425.139 6480.57 0.0449399
3203 425.218 6482.59 0.0392457
3204 425.311 6484.6 0.0462692
3205 425.395 6486.6 0.0419964
3206 425.483 6488.6 0.0439096
3207 425.578 6490.6 0.0474489
3208 425.651 6492.61 0.0364156
3209 425.755 6494.61 0.0518397
3210 425.855 6496.63 0.0497188
3211 425.956 6498.65 0.049894
3212 426.021 6500.66 0.0322716
3213 426.112 6502.68 0.0450471
3214 426.21 6504.7 0.0487089
3215 426.297766563945 6506.7 0.0438247
3216 426.392 6508.71 0.0468694
3217 426.479 6510.72 0.0433359
3218 426.575 6512.72 0.0478362
3219 426.668 6514.75 0.0459872
3220 426.754 6516.75 0.0429541
3221 426.84 6518.75 0.0429395
3222 426.938 6520.76 0.048697
3223 427.023 6522.78 0.0422125
3224 427.113 6524.78 0.0449834
3225 427.206 6526.78 0.0464237
3226 427.291 6528.79 0.0423882
3227 427.38 6530.79 0.0444311
3228 427.474 6532.8 0.0467206
3229 427.567 6534.81 0.0462534
3230 427.649 6536.82 0.0407707
3231 427.741 6538.83 0.0459451
3232 427.83 6540.84 0.0441687
3233 427.928 6542.85 0.0488106
3234 428.0 6544.86 0.0357193
3235 428.084 6546.87 0.0418601
3236 428.175134 6548.87 0.0455103
3237 428.264 6550.88 0.0442462
3238 428.344 6552.89 0.0397947
3239 428.435 6554.89 0.0454938
3240 428.53 6556.92 0.0468934
3241 428.62 6558.94 0.0444786
3242 428.711 6560.96 0.0451656
3243 428.796 6562.96 0.042438
3244 428.872134 6564.96 0.0380592
3245 428.956 6566.96 0.0418552
3246 429.04 6568.96 0.0419806
3247 429.126 6570.97 0.0429381
3248 429.2 6573.01 0.0362758
3249 429.293 6575.02 0.0461258
3250 429.389 6577.03 0.0477613
3251 429.479 6579.04 0.0449291
3252 429.57 6581.05 0.0451871
3253 429.664 6583.07 0.0465546
3254 429.756 6585.07 0.045983
3255 429.845134 6587.07 0.0444737
3256 429.935 6589.09 0.0444886
3257 430.008 6591.11 0.0362231
3258 430.101 6593.12 0.0462262
3259 430.196134 6595.15 0.0469988
3260 430.289 6597.15 0.0462328
3261 430.381 6599.16 0.0458301
3262 430.466 6601.18 0.0421182
3263 430.558 6603.2 0.045646
3264 430.656 6605.2 0.0488655
3265 430.751 6607.2 0.0474399
3266 430.832 6609.21 0.0404503
3267 430.919 6611.22 0.0431051
3268 431.002 6613.23 0.0414371
3269 431.098 6615.23 0.0479089
3270 431.195 6617.25 0.0481708
3271 431.279 6619.26 0.0416303
3272 431.374 6621.26 0.0474999
3273 431.466 6623.27 0.0459167
3274 431.562 6625.27 0.0478141
3275 431.648 6627.28 0.0428637
3276 431.742 6629.29 0.0467671
3277 431.835 6631.31 0.046093
3278 431.934 6633.31 0.0493859
3279 432.008 6635.33 0.0366274
3280 432.1 6637.35 0.0455674
3281 432.200134 6639.36 0.0498064
3282 432.289 6641.37 0.0443476
3283 432.381 6643.38 0.0456723
3284 432.466 6645.39 0.0423505
3285 432.568 6647.39 0.0509642
3286 432.665 6649.39 0.0484269
3287 432.762 6651.41 0.0481247
3288 432.843 6653.41 0.0404459
3289 432.926 6655.42 0.0412065
3290 433.0 6657.61 0.0337978
3291 433.094 6659.62 0.0467982
3292 433.178 6661.64 0.0416347
3293 433.271 6663.65 0.0462028
3294 433.361 6665.67 0.04472
3295 433.45 6667.67 0.0444726
3296 433.542 6669.67 0.0458294
3297 433.628 6671.68 0.0428397
3298 433.722134 6673.69 0.0469832
3299 433.807 6675.69 0.0423449
3300 433.895134 6677.7 0.0437541
3301 433.991 6679.72 0.0476395
3302 434.068 6681.72 0.0383884
3303 434.159 6683.73 0.0453045
3304 434.253 6685.73 0.0469148
3305 434.357 6687.74 0.0517474
3306 434.436 6689.77 0.0390814
3307 434.527 6691.78 0.0451446
3308 434.616 6693.79 0.04438
3309 434.703 6695.79 0.0433939
3310 434.8 6697.95 0.0449122
3311 434.897 6699.96 0.0483767
3312 434.992134 6701.97 0.0473038
3313 435.068 6703.99 0.0374336
3314 435.158 6706.0 0.0448398
3315 435.230134 6708.01 0.0359591
3316 435.325 6710.02 0.0470614
3317 435.413 6712.03 0.0439312
3318 435.504 6714.03 0.0454578
3319 435.588 6716.03 0.0418928
3320 435.673 6718.05 0.0421427
3321 435.762 6720.06 0.0441999
3322 435.846 6722.07 0.0418207
3323 435.938 6724.08 0.045901
3324 436.021 6726.08 0.0413593
3325 436.11 6728.09 0.044305
3326 436.202 6730.1 0.0458715
3327 436.293134 6732.1 0.0455644
3328 436.386 6734.11 0.0460849
3329 436.472 6736.11 0.0429718
3330 436.56 6738.11 0.0439973
3331 436.658 6740.13 0.0487435
3332 436.75 6742.13 0.0459149
3333 436.831134 6744.13 0.0405173
3334 436.917 6746.15 0.0426129
3335 437.0 6748.24 0.0396598
3336 437.099 6750.25 0.0492902
3337 437.196 6752.27 0.0479298
3338 437.273 6754.27 0.0384548
3339 437.365 6756.28 0.0459077
3340 437.435 6758.29 0.0347712
3341 437.496 6760.29 0.0304646
3342 437.593134 6762.29 0.0485523
3343 437.668 6764.3 0.0373492
3344 437.76 6766.3 0.0458601
3345 437.854 6768.31 0.0467802
3346 437.936 6770.31 0.0409856
3347 438.006 6772.34 0.0345928
3348 438.096 6774.35 0.0448375
3349 438.19 6776.37 0.0463855
3350 438.274 6778.39 0.0416175
3351 438.369 6780.41 0.0470208
3352 438.46 6782.41 0.0454333
3353 438.562 6784.42 0.0509126
3354 438.65 6786.42 0.0438447
3355 438.734 6788.43 0.0419094
3356 438.811 6790.43 0.0384831
3357 438.9 6792.44 0.0442814
3358 438.99 6794.44 0.0449267
3359 439.069 6796.44 0.0394582
3360 439.147 6798.45 0.0388802
3361 439.228 6800.47 0.0401493
3362 439.315 6802.48 0.0432798
3363 439.397 6804.48 0.040931
3364 439.490134 6806.49 0.0463339
3365 439.568 6808.51 0.0386364
3366 439.651 6810.51 0.0413733
3367 439.736 6812.53 0.0422093
3368 439.825 6814.53 0.0443373
3369 439.916 6816.54 0.0454077
3370 439.989 6818.54 0.0364854
3371 440.051 6820.55 0.0309015
3372 440.141134 6822.55 0.0449833
3373 440.236 6824.56 0.0472535
3374 440.316 6826.56 0.0399215
3375 440.4 6828.64 0.0403659
3376 440.49 6830.65 0.0447223
3377 440.567134 6832.66 0.0385522
3378 440.654 6834.66 0.0433792
3379 440.749 6836.68 0.0470878
3380 440.825 6838.69 0.0376334
3381 440.91 6840.71 0.0422106
3382 441.0 6842.81 0.0428988
3383 441.092 6844.81 0.0458241
3384 441.173 6846.81 0.0404936
3385 441.246 6848.82 0.0363607
3386 441.324 6850.84 0.0387295
3387 441.414 6852.85 0.0447422
3388 441.497 6854.87 0.0410956
3389 441.58 6856.87 0.0414327
3390 441.658 6858.87 0.0389402
3391 441.724 6860.89 0.0327305
3392 441.82 6862.9 0.047843
3393 441.905 6864.9 0.0423368
3394 441.988 6866.9 0.0414929
3395 442.05 6868.91 0.0309233
3396 442.146 6870.92 0.04783
3397 442.22 6872.93 0.0366838
3398 442.311 6874.93 0.045482
3399 442.397 6876.95 0.0426936
3400 442.47 6878.95 0.0364522
3401 442.562 6880.97 0.045569
3402 442.652 6882.99 0.0446465
3403 442.728 6885.0 0.0376871
3404 442.808 6887.01 0.0397943
3405 442.9 6889.03 0.0457196
3406 442.981 6891.04 0.0402123
3407 443.056 6893.07 0.0370012
3408 443.149 6895.07 0.0463524
3409 443.225134 6897.07 0.0380582
3410 443.308 6899.07 0.0414243
3411 443.393 6901.08 0.042454
3412 443.49 6903.09 0.048167
3413 443.575134 6905.1 0.0424363
3414 443.647 6907.1 0.035841
3415 443.74 6909.11 0.0462007
3416 443.824 6911.12 0.0418846
3417 443.91 6913.13 0.0427341
3418 444.0 6915.58 0.0367791
3419 444.081 6917.58 0.0404129
3420 444.167 6919.59 0.0427874
3421 444.256 6921.61 0.0441309
3422 444.342 6923.62 0.0428725
3423 444.417134 6925.62 0.0375273
3424 444.494 6927.64 0.0380267
3425 444.585 6929.64 0.0454159
3426 444.67 6931.65 0.0424597
3427 444.75 6933.66 0.0398053
3428 444.835 6935.66 0.042312
3429 444.916 6937.69 0.040056
3430 445.0 6939.77 0.0404039
3431 445.087 6941.78 0.043214
3432 445.181 6943.8 0.0466142
3433 445.262 6945.81 0.0401796
3434 445.341 6947.84 0.0390238
3435 445.423 6949.85 0.0406931
3436 445.499 6951.95 0.0362771
3437 445.587 6953.95 0.0439222
3438 445.665 6955.96 0.0387722
3439 445.747 6957.97 0.0408686
3440 445.826 6959.98 0.0392453
3441 445.912 6961.98 0.042996
3442 446.0 6964.43 0.0359564
3443 446.087 6966.43 0.0434726
3444 446.169 6968.43 0.0409156
3445 446.257 6970.43 0.0439789
3446 446.338 6972.45 0.0402099
3447 446.414134 6974.45 0.0380106
3448 446.5 6976.46 0.0426938
3449 446.579 6978.47 0.0392958
3450 446.658 6980.49 0.0391033
3451 446.748 6982.5 0.0449292
3452 446.818 6984.5 0.0348916
3453 446.903 6986.51 0.0424329
3454 446.998 6988.51 0.0474358
3455 447.082 6990.52 0.0418159
3456 447.166 6992.53 0.0417562
3457 447.240134 6994.54 0.0369245
3458 447.327 6996.55 0.0430457
3459 447.417 6998.56 0.0448802
3460 447.5 7000.57 0.0412489
3461 447.581 7002.57 0.040464
3462 447.659 7004.58 0.0388944
3463 447.737 7006.58 0.0389302
3464 447.821 7008.59 0.0418
3465 447.902 7010.61 0.0400952
3466 448.0 7012.99 0.0412877
3467 448.083 7014.99 0.0414658
3468 448.171 7017.0 0.0438325
3469 448.248 7019.0 0.0384914
3470 448.332 7021.01 0.0417479
3471 448.408 7023.01 0.0379782
3472 448.497 7025.02 0.044325
3473 448.584 7027.03 0.0431202
3474 448.678 7029.04 0.0469876
3475 448.767 7031.06 0.0439552
3476 448.843 7033.07 0.0377388
3477 448.93 7035.1 0.043022
3478 449.008 7037.12 0.0386119
3479 449.088 7039.12 0.0398997
3480 449.184 7041.13 0.0477999
3481 449.266 7043.13 0.0409783
3482 449.341 7045.15 0.0372059
3483 449.419 7047.16 0.0386755
3484 449.504 7049.18 0.0420771
3485 449.593 7051.44 0.0393627
3486 449.671 7053.45 0.0388099
3487 449.764 7055.47 0.0461549
3488 449.841 7057.47 0.0384085
3489 449.917 7059.48 0.0378513
3490 450.0 7061.69 0.0375244
3491 450.083 7063.7 0.0413287
3492 450.172 7065.71 0.0442887
3493 450.263 7067.72 0.0454146
3494 450.35 7069.72 0.0434611
3495 450.424 7071.72 0.0369925
3496 450.513 7073.72 0.0444152
3497 450.597134 7075.73 0.0419407
3498 450.688 7077.74 0.0451216
3499 450.773134 7079.75 0.0422964
3500 450.85 7081.76 0.038315
3501 450.935883985578 7083.76 0.0428924
3502 451.016 7085.77 0.0398897
3503 451.105 7087.86 0.0426887
3504 451.192 7089.87 0.0432662
3505 451.26 7091.87 0.0339287
3506 451.346 7093.88 0.0428403
3507 451.43 7095.9 0.041577
3508 451.513 7097.91 0.0412539
3509 451.6 7100.06 0.0404037
3510 451.691 7102.07 0.0453447
3511 451.77 7104.07 0.0394177
3512 451.852 7106.08 0.040957
3513 451.928 7108.1 0.0376045
3514 452.0 7110.25 0.0334461
3515 452.079 7112.26 0.0393084
3516 452.162 7114.27 0.0413943
3517 452.247 7116.27 0.0424048
3518 452.333 7118.29 0.0426773
3519 452.407 7120.3 0.0366579
3520 452.492 7122.33 0.0420002
3521 452.569134 7124.33 0.0385459
3522 452.658 7126.34 0.0442076
3523 452.749 7128.34 0.0454978
3524 452.818 7130.34 0.0344856
3525 452.895 7132.34 0.0384535
3526 452.976 7134.34 0.0404926
3527 453.045 7136.35 0.0343609
3528 453.133 7138.37 0.0435731
3529 453.202 7140.38 0.0343456
3530 453.289 7142.39 0.0433543
3531 453.349 7144.4 0.0297628
3532 453.427 7146.41 0.038907
3533 453.51 7148.43 0.0410747
3534 453.59 7150.44 0.0396936
3535 453.666 7152.46 0.0377158
3536 453.750134 7154.46 0.0420437
3537 453.834 7156.47 0.0416779
3538 453.917 7158.47 0.0414663
3539 453.994 7160.48 0.0383413
3540 454.049134 7162.48 0.0275386
3541 454.125 7164.5 0.037601
3542 454.21 7166.5 0.0424425
3543 454.298 7168.51 0.0439448
3544 454.376 7170.52 0.0388088
3545 454.452 7172.52 0.0378511
3546 454.529 7174.54 0.0382237
3547 454.609 7176.55 0.039739
3548 454.688 7178.57 0.0391899
3549 454.779 7180.58 0.0452544
3550 454.849 7182.58 0.0349662
3551 454.922 7184.58 0.0364883
3552 455.0 7186.63 0.0380759
3553 455.084 7188.65 0.0415459
3554 455.165 7190.65 0.0404981
3555 455.236 7192.66 0.0353428
3556 455.323 7194.66 0.0434122
3557 455.41 7196.67 0.0434573
3558 455.489 7198.68 0.0392206
3559 455.566 7200.69 0.0384042
3560 455.633 7202.7 0.0332996
3561 455.718 7204.7 0.0423897
3562 455.801 7206.71 0.0414427
3563 455.882 7208.73 0.040097
3564 455.967 7210.73 0.0423757
3565 456.03 7212.75 0.0312748
3566 456.105 7214.75 0.0373953
3567 456.180134 7216.75 0.0375528
3568 456.264 7218.78 0.0414122
3569 456.352 7220.78 0.0439752
3570 456.425 7222.79 0.0363804
3571 456.504134 7224.79 0.0395257
3572 456.583 7226.8 0.0391955
3573 456.668 7228.8 0.0424282
3574 456.754 7230.82 0.0426248
3575 456.808 7232.83 0.0268748
3576 456.886 7234.83 0.0389013
3577 456.978 7236.85 0.0455403
3578 457.048 7238.86 0.0348947
3579 457.125 7240.87 0.0384105
3580 457.202 7242.87 0.0384588
3581 457.282134 7244.89 0.0397084
3582 457.37 7246.89 0.0438309
3583 457.447134 7248.89 0.0385475
3584 457.526 7250.9 0.0392026
3585 457.6 7253.02 0.0349569
3586 457.683 7255.03 0.0412482
3587 457.769 7257.05 0.0425671
3588 457.85 7259.07 0.0401822
3589 457.935 7261.08 0.0423303
3590 458.0 7263.19 0.0308169
3591 458.072 7265.19 0.0358678
3592 458.161 7267.2 0.0442352
3593 458.248 7269.22 0.0431407
3594 458.339 7271.23 0.0453845
3595 458.410134 7273.24 0.0353549
3596 458.488 7275.26 0.0386163
3597 458.572 7277.26 0.0419088
3598 458.658 7279.27 0.0428523
3599 458.747 7281.27 0.0444889
3600 458.828 7283.28 0.0402942
3601 458.917 7285.28 0.0444546
3602 459.0 7287.44 0.0384571
3603 459.094 7289.44 0.046831
3604 459.174 7291.45 0.0398898
3605 459.247 7293.47 0.036102
3606 459.328 7295.49 0.0401264
3607 459.418 7297.5 0.0447232
3608 459.5 7299.5 0.0409634
3609 459.583134 7301.51 0.0414807
3610 459.671 7303.52 0.0436441
3611 459.746 7305.54 0.0372383
3612 459.835 7307.55 0.0440906
3613 459.911 7309.56 0.0378985
3614 459.998 7311.57 0.0433647
3615 460.062 7313.57 0.03194
3616 460.15 7315.57 0.043938
3617 460.234 7317.58 0.0419109
3618 460.313 7319.58 0.0394085
3619 460.394 7321.59 0.0402648
3620 460.473 7323.59 0.0394917
3621 460.535 7325.6 0.0309784
3622 460.618 7327.6 0.0413394
3623 460.71 7329.61 0.0457346
3624 460.793 7331.63 0.0412909
3625 460.863 7333.64 0.0347716
3626 460.938 7335.64 0.0373835
3627 461.012134 7337.66 0.0367745
3628 461.083 7339.66 0.0353865
3629 461.149 7341.66 0.0329946
3630 461.207 7343.67 0.028852
3631 461.272 7345.68 0.0323158
3632 461.343 7347.69 0.0354121
3633 461.404 7349.72 0.0300429
3634 461.474 7351.72 0.0349585
3635 461.546 7353.73 0.0358702
3636 461.611 7355.75 0.0322368
3637 461.68 7357.76 0.0343468
3638 461.728 7359.76 0.0239413
3639 461.794 7361.76 0.0329559
3640 461.862 7363.78 0.0337585
3641 461.928 7365.79 0.0327801
3642 462.0 7367.86 0.0347396
3643 462.08 7369.87 0.0399132
3644 462.174 7371.9 0.0463121
3645 462.245 7373.91 0.0352131
3646 462.331 7375.92 0.0428941
3647 462.4 7378.01 0.0330631
3648 462.476 7380.02 0.0377773
3649 462.561 7382.02 0.0424774
3650 462.65 7384.02 0.0443626
3651 462.727 7386.03 0.0384827
3652 462.8 7388.24 0.0329854
3653 462.882 7390.24 0.0409169
3654 462.971 7392.26 0.0440523
3655 463.031 7394.27 0.0298274
3656 463.109 7396.28 0.038943
3657 463.192 7398.28 0.0413964
3658 463.262 7400.28 0.0349951
3659 463.335 7402.28 0.0364969
3660 463.421093165465 7404.28 0.0430135
3661 463.504 7406.3 0.0412009
3662 463.59 7408.3 0.0429234
3663 463.658 7410.3 0.033957
3664 463.743134 7412.3 0.042518
3665 463.825 7414.31 0.0407854
3666 463.906 7416.31 0.0404568
3667 463.993 7418.32 0.0433783
3668 464.04 7420.33 0.0234068
3669 464.121 7422.33 0.0404154
3670 464.195 7424.34 0.0368587
3671 464.268 7426.34 0.0364391
3672 464.347 7428.36 0.0392016
3673 464.409134 7430.37 0.0309567
3674 464.491 7432.38 0.0406578
3675 464.577 7434.39 0.0427775
3676 464.658 7436.39 0.0403864
3677 464.74 7438.4 0.0408645
3678 464.808 7440.42 0.0337667
3679 464.893 7442.42 0.0423691
3680 464.972 7444.43 0.0393238
3681 465.026 7446.44 0.0269384
3682 465.104 7448.44 0.0388707
3683 465.183134 7450.45 0.0393591
3684 465.256 7452.46 0.0363261
3685 465.335 7454.47 0.0393379
3686 465.424 7456.47 0.0444815
3687 465.504 7458.47 0.0399136
3688 465.574 7460.49 0.0347147
3689 465.639 7462.49 0.0324048
3690 465.725 7464.5 0.0429538
3691 465.806 7466.5 0.0404271
3692 465.889 7468.5 0.0414916
3693 465.968 7470.52 0.0392062
3694 466.021 7472.53 0.0263044
3695 466.098 7474.56 0.037921
3696 466.18 7476.58 0.0405653
3697 466.258 7478.58 0.0389866
3698 466.348 7480.6 0.0445916
3699 466.426 7482.62 0.038709
3700 466.512 7484.63 0.0426899
3701 466.588 7486.65 0.0376991
3702 466.672134 7488.67 0.0415384
3703 466.753 7490.69 0.040055
3704 466.838 7492.69 0.042419
3705 466.918 7494.71 0.039748
3706 467.002 7496.72 0.0418067
3707 467.08 7498.73 0.038719
3708 467.157 7500.74 0.0383107
3709 467.222 7502.76 0.032213
3710 467.314 7504.76 0.0459451
3711 467.394 7506.79 0.0394946
3712 467.482 7508.81 0.0434765
3713 467.553134 7511.16 0.0302857
3714 467.624 7513.16 0.0353754
3715 467.703134 7515.18 0.0392028
3716 467.785134 7517.19 0.0408983
3717 467.872 7519.19 0.0433676
3718 467.962 7521.2 0.04487
3719 468.02 7523.21 0.0288309
3720 468.099 7525.22 0.0392169
3721 468.183 7527.22 0.0419679
3722 468.261 7529.24 0.0387153
3723 468.34 7531.25 0.0392517
3724 468.418 7533.27 0.0385773
3725 468.494134 7535.28 0.0379915
3726 468.575 7537.29 0.0402458
3727 468.642 7539.29 0.033415
3728 468.725 7541.29 0.0414524
3729 468.802 7543.3 0.0382718
3730 468.883 7545.31 0.0404361
3731 468.961134 7547.31 0.0389843
3732 469.037 7549.33 0.0375469
3733 469.108 7551.35 0.0352757
3734 469.193 7553.36 0.0422359
3735 469.256 7555.37 0.0313289
3736 469.328 7557.38 0.0358857
3737 469.398 7559.38 0.034883
3738 469.472 7561.4 0.0367015
3739 469.553 7563.43 0.0398734
3740 469.624 7565.43 0.0354795
3741 469.693 7567.44 0.0342801
3742 469.77 7569.45 0.0384578
3743 469.843 7571.46 0.0361653
3744 469.921134 7573.47 0.0389736
3745 470.0 7575.93 0.0320492
3746 470.07 7577.94 0.0348658
3747 470.145 7579.94 0.0374269
3748 470.224 7581.95 0.0393064
3749 470.299 7583.96 0.0373335
3750 470.383 7585.97 0.0418946
3751 470.432 7587.97 0.0244409
3752 470.503 7589.98 0.0352485
3753 470.583 7592.0 0.0397074
3754 470.659 7594.0 0.0379709
3755 470.74 7596.01 0.0403899
3756 470.811 7598.01 0.0353669
3757 470.884 7600.02 0.0364533
3758 470.950134 7602.02 0.0330636
3759 471.01 7604.03 0.0297561
3760 471.085134 7606.03 0.0375616
3761 471.162 7608.03 0.0384101
3762 471.233 7610.04 0.035313
3763 471.312 7612.06 0.0390466
3764 471.388 7614.08 0.0377595
3765 471.472 7616.08 0.041959
3766 471.55 7618.08 0.0389058
3767 471.621 7620.1 0.0351495
3768 471.696 7622.1 0.0374748
3769 471.778 7624.1 0.0409991
3770 471.861 7626.11 0.0413136
3771 471.933 7628.11 0.0359991
3772 472.0 7630.35 0.0299734
3773 472.061 7632.35 0.0304569
3774 472.131 7634.36 0.0348454
3775 472.21 7636.37 0.0393125
3776 472.283 7638.39 0.03616
3777 472.353 7640.4 0.0348654
3778 472.418458221061 7642.4 0.0326944
3779 472.504 7644.4 0.0427004
3780 472.581 7646.4 0.0384944
3781 472.66 7648.41 0.0393713
3782 472.741 7650.42 0.0403065
3783 472.809 7652.42 0.0339891
3784 472.888 7654.43 0.0393429
3785 472.969 7656.44 0.0402478
3786 473.040134 7658.44 0.0355434
3787 473.118 7660.44 0.038904
3788 473.191 7662.44 0.036481
3789 473.259 7664.45 0.033952
3790 473.332 7666.46 0.0362186
3791 473.403 7668.47 0.0353142
3792 473.475 7670.48 0.0357775
3793 473.565 7672.49 0.0449706
3794 473.634134 7674.49 0.0345272
3795 473.714 7676.5 0.039707
3796 473.799 7678.52 0.0420832
3797 473.868 7680.52 0.0344629
3798 473.951 7682.54 0.0411833
3799 474.02 7684.55 0.0343547
3800 474.101 7686.55 0.0403813
3801 474.167 7688.55 0.0329891
3802 474.236134 7690.83 0.030368
3803 474.319 7692.83 0.0413601
3804 474.391 7694.85 0.0357277
3805 474.467 7696.85 0.037994
3806 474.547 7698.85 0.0399026
3807 474.626 7700.87 0.0391489
3808 474.708 7702.87 0.0409132
3809 474.778 7704.88 0.0349666
3810 474.856 7706.89 0.0386726
3811 474.937 7708.91 0.0401755
3812 475.003 7710.91 0.0329896
3813 475.078 7712.93 0.0370665
3814 475.163 7714.93 0.0424817
3815 475.235 7716.94 0.0359573
3816 475.307 7718.94 0.0359133
3817 475.39 7720.95 0.0413725
3818 475.466 7722.95 0.0379911
3819 475.541134 7724.95 0.0375158
3820 475.608 7726.96 0.0332057
3821 475.691 7728.98 0.0411288
3822 475.769 7730.98 0.038967
3823 475.858 7732.99 0.0443133
3824 475.937 7735.0 0.0393557
3825 476.0 7737.08 0.030332
3826 476.065 7739.08 0.0323919
3827 476.138 7741.1 0.0362499
3828 476.222134 7743.11 0.0417729
3829 476.301134 7745.11 0.0394998
3830 476.384 7747.12 0.0413162
3831 476.456 7749.13 0.0358129
3832 476.531 7751.15 0.0371641
3833 476.602 7753.15 0.0354021
3834 476.679 7755.16 0.0383754
3835 476.761 7757.18 0.0406576
3836 476.828 7759.2 0.0331357
3837 476.906 7761.22 0.0386536
3838 476.982 7763.23 0.0378024
3839 477.043 7765.24 0.0302997
3840 477.12 7767.25 0.0383118
3841 477.2 7769.44 0.036428
3842 477.274 7771.45 0.0369925
3843 477.348 7773.45 0.0369064
3844 477.428 7775.45 0.0399979
3845 477.512 7777.47 0.0415732
3846 477.583 7779.48 0.0354086
3847 477.648 7781.81 0.0278523
3848 477.719 7783.81 0.0354605
3849 477.804 7785.82 0.0422331
3850 477.866 7787.83 0.0309194
3851 477.918 7789.86 0.025654
3852 477.998 7791.86 0.0398581
3853 478.057 7793.86 0.0294963
3854 478.126 7795.88 0.0341883
3855 478.2 7797.91 0.0364883
3856 478.27 7799.92 0.0347677
3857 478.352134 7801.93 0.0409277
3858 478.425 7803.93 0.0363547
3859 478.5 7805.95 0.0372632
3860 478.576 7807.96 0.0378556
3861 478.642 7809.96 0.0328787
3862 478.715 7811.97 0.0363905
3863 478.789 7813.97 0.0369468
3864 478.868 7815.99 0.0391761
3865 478.947 7818.01 0.0389856
3866 479.002 7820.03 0.0272438
3867 479.08 7822.05 0.0386137
3868 479.154 7824.07 0.0366817
3869 479.218 7826.08 0.0317747
3870 479.297 7828.1 0.0392139
3871 479.375 7830.1 0.0389986
3872 479.462 7832.1 0.0434221
3873 479.542 7834.11 0.0399482
3874 479.606 7836.11 0.0319056
3875 479.677 7838.12 0.0354101
3876 479.742134 7840.14 0.0321943
3877 479.807 7842.17 0.0320223
3878 479.868 7844.17 0.0304784
3879 479.947 7846.17 0.0394194
3880 480.006 7848.19 0.0291493
3881 480.068 7850.21 0.0308056
3882 480.136 7852.23 0.0335879
3883 480.212 7854.25 0.0377248
3884 480.292 7856.26 0.0397541
3885 480.372 7858.27 0.039839
3886 480.433 7860.27 0.0304387
3887 480.51 7862.27 0.0384572
3888 480.58 7864.3 0.0344736
3889 480.65 7866.32 0.0347953
3890 480.729 7868.32 0.0393232
3891 480.802134 7870.33 0.0364654
3892 480.876 7872.34 0.0367394
3893 480.946 7874.35 0.0348952
3894 481.01 7876.37 0.0317024
3895 481.066 7878.38 0.0278611
3896 481.14 7880.39 0.0368155
3897 481.187 7882.39 0.0234177
3898 481.252 7884.39 0.0324629
3899 481.327 7886.4 0.0374407
3900 481.405 7888.42 0.0386006
3901 481.484 7890.43 0.0392291
3902 481.552 7892.44 0.0339064
3903 481.619 7894.46 0.0332126
3904 481.693 7896.47 0.0368232
3905 481.768 7898.48 0.0372923
3906 481.851134 7900.5 0.0410994
3907 481.934134 7902.51 0.0411944
3908 482.0 7904.59 0.0317118
3909 482.074 7906.6 0.0367773
3910 482.142 7908.6 0.033976
3911 482.214219351716 7910.62 0.0357611
3912 482.292 7912.63 0.0387801
3913 482.369134 7914.64 0.0384387
3914 482.436134 7916.64 0.0334217
3915 482.504 7918.65 0.0337944
3916 482.582 7920.65 0.0389612
3917 482.652134 7922.67 0.0347173
3918 482.721 7924.69 0.0341111
3919 482.8 7926.77 0.0379034
3920 482.877 7928.79 0.0382765
3921 482.956 7930.81 0.0391101
3922 483.018 7932.82 0.0307922
3923 483.099 7934.82 0.0404277
3924 483.168 7936.83 0.034424
3925 483.23 7938.84 0.030809
3926 483.304 7940.84 0.0369934
3927 483.381 7942.84 0.0384087
3928 483.453 7944.86 0.0357756
3929 483.523 7946.86 0.0349132
3930 483.595 7948.86 0.0359559
3931 483.662 7950.87 0.0334619
3932 483.731 7952.87 0.034484
3933 483.801 7954.88 0.0348045
3934 483.871134 7956.9 0.0347585
3935 483.953 7958.91 0.0407658
3936 484.014 7960.92 0.0303148
3937 484.085 7962.93 0.0352558
3938 484.162 7964.93 0.0384574
3939 484.236 7966.94 0.0369117
3940 484.309 7968.94 0.0364858
3941 484.383134 7970.94 0.0370052
3942 484.428 7972.95 0.0223363
3943 484.502 7974.97 0.0366907
3944 484.57 7976.99 0.0336932
3945 484.648 7979.0 0.0387232
3946 484.716 7981.0 0.033986
3947 484.792 7983.0 0.0379325
3948 484.854 7985.01 0.0309358
3949 484.933 7987.01 0.0394887
3950 485.0 7989.21 0.030453
3951 485.072 7991.21 0.0359947
3952 485.15 7993.22 0.0388601
3953 485.218 7995.22 0.0339048
3954 485.278134 7997.25 0.0297282
3955 485.356 7999.27 0.0384255
3956 485.429 8001.28 0.0362706
3957 485.498 8003.29 0.0344503
3958 485.571 8005.29 0.0364694
3959 485.629 8007.29 0.0289543
3960 485.7 8009.32 0.0350782
3961 485.768134 8011.32 0.0340175
3962 485.843 8013.34 0.0371301
3963 485.912 8015.35 0.0342713
3964 485.975 8017.37 0.0312336
3965 486.024 8019.38 0.0243247
3966 486.091 8021.38 0.0334565
3967 486.157134 8023.39 0.0330288
3968 486.223 8025.39 0.0328013
3969 486.306 8027.42 0.0409374
3970 486.374 8029.43 0.0338446
3971 486.436 8031.43 0.0309359
3972 486.506 8033.44 0.0349783
