#CELLSIZE=5.000000,DATACOL=-1,DATATYPE=pedestrianCount,IDXCOL=3,MAP_TYPE=ymfPlusDistStep,NODE_ID=18,SEP=;,SIM_BBOX=0;0;164.1;215.1,VERSION=0.4,XOFFSET=-692273.889474,XSIZE=164.100000,YOFFSET=-5337503.566101,YSIZE=215.100000
simtime;x;y;count;measured_t;received_t;source;selection;selectionRank;sourceHost;sourceEntry;hostEntry;rsd_id;own_cell
315;18;19;1;314.555548975386;314.868134;65704;ymfPlusDistStep;0.0030303;16.219;30.6198;29.207;-1;0
316;11;19;1;315.873817159252;315.986134;76581;ymfPlusDistStep;0.00625;39.5837;3.63291;6.52149;-1;0
316;11;20;1;315.863817159252;315.986134;76581;ymfPlusDistStep;0.00714286;39.5837;14.7658;9.73966;-1;0
316;11;21;1;315.763817159252;315.986134;76581;ymfPlusDistStep;0.00909091;39.5837;2.37359;14.0425;-1;0
316;11;22;0;309.093817159252;315.986134;76581;ymfPlusDistStep;0.0125;39.5837;37.5735;18.6955;-1;0
316;11;23;0;314.701506247352;315.994134;76727;ymfPlusDistStep;0.0142857;7.61485;38.5059;23.4916;-1;0
316;11;24;1;315.633;315.654134;18;ymfPlusDistStep;0.0233295;0;28.3582;28.3582;1;0
316;11;25;0;313.932384252478;315.574134;79156;ymfPlusDistStep;0.0166667;11.2309;13.5808;33.2644;-1;0
316;11;26;1;315.505;315.537134;18;ymfPlusDistStep;0.05;0;38.1949;38.1949;1;0
316;11;27;0;304.503817159252;315.986134;76581;ymfPlusDistStep;0.00536174;39.5837;92.2123;43.1414;-1;0
316;11;28;0;308.953817159252;315.986134;76581;ymfPlusDistStep;0.0032616;39.5837;92.678;48.099;-1;0
316;11;29;0;312.343817159252;315.986134;76581;ymfPlusDistStep;0.00363564;39.5837;94.0274;53.0645;-1;0
316;11;30;0;315.903817159252;315.986134;76581;ymfPlusDistStep;0.0098715;39.5837;51.957;58.036;-1;0
316;11;31;3;315.903817159252;315.986134;76581;ymfPlusDistStep;0.0120147;39.5837;56.9536;63.0119;-1;0
316;11;32;1;315.923;315.945134;18;ymfPlusDistStep;0.0147365;0;67.9914;67.9914;1;0
316;11;33;1;315.873817159252;315.986134;76581;ymfPlusDistStep;0.00345291;39.5837;57.4407;72.9737;-1;0
316;11;34;1;315.541506247352;315.994134;76727;ymfPlusDistStep;0.00535617;7.61485;16.3258;77.9583;-1;0
316;12;15;0;312.273817159252;315.986134;76581;ymfPlusDistStep;0.00526316;39.5837;43.1964;17.2914;-1;0
316;12;16;2;315.903817159252;315.986134;76581;ymfPlusDistStep;0.00650342;39.5837;18.5217;12.3014;-1;0
316;12;17;1;315.663817159252;315.986134;76581;ymfPlusDistStep;0.00454545;39.5837;21.6863;7.32503;-1;0
316;12;18;1;315.583817159252;315.986134;76581;ymfPlusDistStep;0.00416667;39.5837;23.4576;2.44688;-1;0
316;12;19;0;315.873817159252;315.986134;76581;ymfPlusDistStep;0.00555556;39.5837;5.00059;2.88417;-1;0
316;12;20;2;314.853817159252;315.986134;76581;ymfPlusDistStep;0.00289898;39.5837;51.2795;7.78779;-1;0
316;12;21;3;315.913817159252;315.986134;76581;ymfPlusDistStep;0.00294118;39.5837;52.3672;12.7664;-1;0
316;12;22;0;315.743817159252;315.986134;76581;ymfPlusDistStep;0.0030303;39.5837;5.44243;17.757;-1;0
316;12;35;0;306.763817159252;315.986134;76581;ymfPlusDistStep;0.0030662;39.5837;134.46;82.7382;-1;0
316;13;8;0;314.863817159252;315.986134;76581;ymfPlusDistStep;0.004;39.5837;14.205;52.4258;-1;0
316;13;9;2;315.967;315.989134;18;ymfPlusDistStep;0.00384076;0;47.4425;47.4425;1;0
316;13;10;0;315.585;315.606134;18;ymfPlusDistStep;0.0333333;0;42.4632;42.4632;1;0
316;13;11;1;315.923817159252;315.986134;76581;ymfPlusDistStep;0.0333333;39.5837;3.24148;37.4894;-1;0
316;13;14;0;305.621506247352;315.994134;76727;ymfPlusDistStep;0.0159883;7.61485;95.649;22.6374;-1;0
316;13;15;0;312.873817159252;315.986134;76581;ymfPlusDistStep;0.00338817;39.5837;84.8348;17.7421;-1;0
316;13;16;0;315.453817159252;315.986134;76581;ymfPlusDistStep;0.00320535;39.5837;3.99925;12.9272;-1;0
316;13;17;0;314.271506247352;315.994134;76727;ymfPlusDistStep;0.0154977;7.61485;73.3918;8.33335;-1;0
316;13;22;1;315.683817159252;315.986134;76581;ymfPlusDistStep;0.00293387;39.5837;44.7916;18.1962;-1;0
316;13;23;2;315.931506247352;315.994134;76727;ymfPlusDistStep;0.00292395;7.61485;30.4877;23.0961;-1;0
316;13;24;0;314.343817159252;315.986134;76581;ymfPlusDistStep;0.00291952;39.5837;35.9317;28.0315;-1;0
316;13;25;0;309.853817159252;315.986134;76581;ymfPlusDistStep;0.00294118;39.5837;39.7863;32.9863;-1;0
316;13;26;1;315.553817159252;315.986134;76581;ymfPlusDistStep;0.00276429;39.5837;49.0358;37.9529;-1;0
316;13;27;0;312.633817159252;315.986134;76581;ymfPlusDistStep;0.00454545;39.5837;33.7543;42.9273;-1;0
316;13;28;1;315.673817159252;315.986134;76581;ymfPlusDistStep;0.00315994;39.5837;16.469;47.9071;-1;0
316;13;29;0;311.543817159252;315.986134;76581;ymfPlusDistStep;0.00303809;39.5837;60.8577;52.8906;-1;0
316;13;30;1;315.693817159252;315.986134;76581;ymfPlusDistStep;0.00296547;39.5837;9.67978;57.877;-1;0
316;13;31;3;315.783817159252;315.986134;76581;ymfPlusDistStep;0.00269445;39.5837;49.4826;62.8656;-1;0
316;13;32;0;315.683817159252;315.986134;76581;ymfPlusDistStep;0.00290839;39.5837;10.7144;67.8558;-1;0
316;13;33;1;315.783817159252;315.986134;76581;ymfPlusDistStep;0.00284819;39.5837;28.7914;72.8474;-1;0
316;13;34;0;312.683817159252;315.986134;76581;ymfPlusDistStep;0.0032004;39.5837;92.1278;77.8401;-1;0
316;13;35;0;308.263817159252;315.986134;76581;ymfPlusDistStep;0.00300195;39.5837;87.7919;82.8336;-1;0
316;14;8;0;314.063817159252;315.986134;76581;ymfPlusDistStep;0.00666667;39.5837;47.7379;53.0495;-1;0
316;14;9;0;312.393817159252;315.986134;76581;ymfPlusDistStep;0.012011;39.5837;90.5178;48.1309;-1;0
316;14;10;0;314.963817159252;315.986134;76581;ymfPlusDistStep;0.00377644;39.5837;48.7291;43.2309;-1;0
316;14;11;1;315.492384252478;315.574134;79156;ymfPlusDistStep;0.0166667;11.2309;27.4867;38.3568;-1;0
316;14;16;0;306.783817159252;315.986134;76581;ymfPlusDistStep;0.00294118;39.5837;43.4095;15.2611;-1;0
316;14;17;0;306.203817159252;315.986134;76581;ymfPlusDistStep;0.00416667;39.5837;31.749;11.629;-1;0
316;14;21;0;311.953817159252;315.986134;76581;ymfPlusDistStep;0.0030303;39.5837;56.0515;15.6384;-1;0
316;14;22;0;315.653817159252;315.986134;76581;ymfPlusDistStep;0.0030964;39.5837;57.3834;19.9221;-1;0
316;14;27;1;315.353817159252;315.986134;76581;ymfPlusDistStep;0.00290185;39.5837;42.6967;43.6869;-1;0
316;14;28;0;315.173817159252;315.986134;76581;ymfPlusDistStep;0.00477959;39.5837;87.4842;48.5889;-1;0
316;14;29;0;313.012384252478;315.574134;79156;ymfPlusDistStep;0.0344419;11.2309;66.4125;53.509;-1;0
316;14;30;0;308.121506247352;315.994134;76727;ymfPlusDistStep;0.0163823;7.61485;108.679;58.4426;-1;0
316;14;31;0;306.293817159252;315.986134;76581;ymfPlusDistStep;0.00811049;39.5837;109.461;63.3867;-1;0
316;14;32;1;315.923817159252;315.986134;76581;ymfPlusDistStep;0.0245253;39.5837;63.428;68.3389;-1;0
316;14;33;0;315.893817159252;315.986134;76581;ymfPlusDistStep;0.00486985;39.5837;68.3174;73.2976;-1;0
316;14;34;0;312.433817159252;315.986134;76581;ymfPlusDistStep;0.00238708;39.5837;60.0924;78.2615;-1;0
316;15;16;0;308.193817159252;315.986134;76581;ymfPlusDistStep;0.00333635;39.5837;90.6143;18.6733;-1;0
316;15;17;0;311.803817159252;315.986134;76581;ymfPlusDistStep;0.00308219;39.5837;72.5374;15.8437;-1;0
316;15;19;1;315.513817159252;315.986134;76581;ymfPlusDistStep;0.00384615;39.5837;19.5346;14.3417;-1;0
316;15;20;0;306.993817159252;315.986134;76581;ymfPlusDistStep;0.0030303;39.5837;26.7686;16.0629;-1;0
316;16;17;0;315.793817159252;315.986134;76581;ymfPlusDistStep;0.00291277;39.5837;31.9184;20.4159;-1;0
316;16;18;1;315.783817159252;315.986134;76581;ymfPlusDistStep;0.00874623;39.5837;22.9522;19.2131;-1;0
316;16;19;1;315.743817159252;315.986134;76581;ymfPlusDistStep;0.00344828;39.5837;26.3156;19.2736;-1;0
316;17;18;2;315.96;315.982134;18;ymfPlusDistStep;0.00286487;0;24.1853;24.1853;1;0
316;17;19;3;315.913817159252;315.986134;76581;ymfPlusDistStep;0.00321625;39.5837;45.516;24.2335;-1;0
316;18;18;2;315.923817159252;315.986134;76581;ymfPlusDistStep;0.00354553;39.5837;43.36;29.1671;-1;0
316;18;19;0;315.553817159252;315.986134;76581;ymfPlusDistStep;0.0030303;39.5837;26.6703;29.207;-1;0
317;11;19;1;316.881067810362;316.943134;79156;ymfPlusDistStep;0.00625;10.2254;14.452;6.52149;-1;0
317;11;20;1;316.933;316.955134;18;ymfPlusDistStep;0.00714286;0;9.73966;9.73966;1;0
317;11;21;1;316.821067810362;316.943134;79156;ymfPlusDistStep;0.00909091;10.2254;23.9139;14.0425;-1;0
317;11;22;0;309.131067810362;316.943134;79156;ymfPlusDistStep;0.0125;10.2254;37.5735;18.6955;-1;0
317;11;23;0;314.741067810362;316.943134;79156;ymfPlusDistStep;0.0142857;10.2254;38.5059;23.4916;-1;0
317;11;24;1;316.431067810362;316.943134;79156;ymfPlusDistStep;0.0233295;10.2254;15.1567;28.3582;-1;0
317;11;25;0;313.973336594875;316.985134;68513;ymfPlusDistStep;0.0166667;22.4216;13.5808;33.2644;-1;0
317;11;26;1;316.386;316.407134;18;ymfPlusDistStep;0.05;0;38.1949;38.1949;1;0
317;11;27;0;304.543336594875;316.985134;68513;ymfPlusDistStep;0.00555556;22.4216;92.2123;43.1414;-1;0
317;11;28;0;309.013336594875;316.985134;68513;ymfPlusDistStep;0.0032616;22.4216;92.678;48.099;-1;0
317;11;29;0;312.403336594875;316.985134;68513;ymfPlusDistStep;0.00354729;22.4216;94.0274;53.0645;-1;0
317;11;30;1;316.631067810362;316.943134;79156;ymfPlusDistStep;0.0152351;10.2254;97.0561;58.036;-1;0
317;11;31;3;316.691067810362;316.943134;79156;ymfPlusDistStep;0.0136917;10.2254;14.1649;63.0119;-1;0
317;11;32;1;316.86;316.881134;18;ymfPlusDistStep;0.0152889;0;67.9914;67.9914;1;0
317;11;33;1;316.753336594875;316.985134;68513;ymfPlusDistStep;0.00358714;22.4216;20.9588;72.9737;-1;0
317;11;34;0;316.335922085089;316.648134;57659;ymfPlusDistStep;0.00536857;11.7817;63.6993;77.9583;-1;0
317;11;35;1;316.321;316.343134;18;ymfPlusDistStep;1;0;82.9447;82.9447;1;0
317;12;15;0;312.311067810362;316.943134;79156;ymfPlusDistStep;0.00526316;10.2254;43.1964;17.2914;-1;0
317;12;16;1;316.946;316.968134;18;ymfPlusDistStep;0.00650342;0;12.3014;12.3014;1;0
317;12;17;2;316.793336594875;316.985134;68513;ymfPlusDistStep;0.00454545;22.4216;53.4619;7.32503;-1;0
317;12;18;1;316.763336594875;316.985134;68513;ymfPlusDistStep;0.00434783;22.4216;58.5661;2.44688;-1;0
317;12;19;0;316.293336594875;316.985134;68513;ymfPlusDistStep;0.00555556;22.4216;25.3953;2.88417;-1;0
317;12;20;2;314.913336594875;316.985134;68513;ymfPlusDistStep;0.00292697;22.4216;51.2795;7.78779;-1;0
317;12;21;3;316.613336594875;316.985134;68513;ymfPlusDistStep;0.00294118;22.4216;2.39689;12.7664;-1;0
317;12;22;0;315.803336594875;316.985134;68513;ymfPlusDistStep;0.0030303;22.4216;5.44243;17.757;-1;0
317;12;35;0;306.823336594875;316.985134;68513;ymfPlusDistStep;0.00312516;22.4216;134.46;82.7382;-1;0
317;13;8;0;314.913336594875;316.985134;68513;ymfPlusDistStep;0.004;22.4216;14.205;52.4258;-1;0
317;13;9;2;316.693336594875;316.985134;68513;ymfPlusDistStep;0.00387873;22.4216;37.1523;47.4425;-1;0
317;13;10;0;315.621067810362;316.943134;79156;ymfPlusDistStep;0.0333333;10.2254;6.24061;42.4632;-1;0
317;13;11;1;316.721067810362;316.943134;79156;ymfPlusDistStep;0.02;10.2254;27.2272;37.4894;-1;0
317;13;14;0;305.661067810362;316.943134;79156;ymfPlusDistStep;0.0159883;10.2254;95.649;22.6374;-1;0
317;13;15;0;312.933336594875;316.985134;68513;ymfPlusDistStep;0.00313909;22.4216;84.8348;17.7421;-1;0
317;13;16;0;315.913336594875;316.985134;68513;ymfPlusDistStep;0.00364701;22.4216;68.9176;12.9272;-1;0
317;13;17;0;314.311067810362;316.943134;79156;ymfPlusDistStep;0.0146681;10.2254;73.3918;8.33335;-1;0
317;13;22;1;316.713336594875;316.985134;68513;ymfPlusDistStep;0.00293387;22.4216;38.2933;18.1962;-1;0
317;13;23;2;316.873336594875;316.985134;68513;ymfPlusDistStep;0.00292395;22.4216;33.1252;23.0961;-1;0
317;13;24;0;314.403336594875;316.985134;68513;ymfPlusDistStep;0.00291952;22.4216;35.9317;28.0315;-1;0
317;13;25;0;309.913336594875;316.985134;68513;ymfPlusDistStep;0.00294118;22.4216;39.7863;32.9863;-1;0
317;13;26;1;316.693336594875;316.985134;68513;ymfPlusDistStep;0.00283243;22.4216;18.4329;37.9529;-1;0
317;13;27;0;312.683336594875;316.985134;68513;ymfPlusDistStep;0.00454545;22.4216;33.7543;42.9273;-1;0
317;13;28;0;316.403336594875;316.985134;68513;ymfPlusDistStep;0.00315994;22.4216;48.8549;47.9071;-1;0
317;13;29;0;311.603336594875;316.985134;68513;ymfPlusDistStep;0.00303809;22.4216;60.8577;52.8906;-1;0
317;13;30;1;316.713336594875;316.985134;68513;ymfPlusDistStep;0.00298704;22.4216;3.29109;57.877;-1;0
317;13;31;3;316.523336594875;316.985134;68513;ymfPlusDistStep;0.00270951;22.4216;19.8921;62.8656;-1;0
317;13;32;1;316.883336594875;316.985134;68513;ymfPlusDistStep;0.00325178;22.4216;66.8294;67.8558;-1;0
317;13;33;0;316.883336594875;316.985134;68513;ymfPlusDistStep;0.0034177;22.4216;71.6535;72.8474;-1;0
317;13;34;0;312.743336594875;316.985134;68513;ymfPlusDistStep;0.00313052;22.4216;92.1278;77.8401;-1;0
317;13;35;0;308.323336594875;316.985134;68513;ymfPlusDistStep;0.00300195;22.4216;87.7919;82.8336;-1;0
317;14;8;0;314.101067810362;316.943134;79156;ymfPlusDistStep;0.00666667;10.2254;47.7379;53.0495;-1;0
317;14;9;0;312.431067810362;316.943134;79156;ymfPlusDistStep;0.012011;10.2254;90.5178;48.1309;-1;0
317;14;10;0;315.013336594875;316.985134;68513;ymfPlusDistStep;0.00377644;22.4216;48.7291;43.2309;-1;0
317;14;11;1;316.621067810362;316.943134;79156;ymfPlusDistStep;0.0163858;10.2254;28.3227;38.3568;-1;0
317;14;16;0;306.843336594875;316.985134;68513;ymfPlusDistStep;0.00294118;22.4216;43.4095;15.2611;-1;0
317;14;17;0;306.253336594875;316.985134;68513;ymfPlusDistStep;0.00416667;22.4216;31.749;11.629;-1;0
317;14;21;0;312.013336594875;316.985134;68513;ymfPlusDistStep;0.00333333;22.4216;56.0515;15.6384;-1;0
317;14;22;0;315.713336594875;316.985134;68513;ymfPlusDistStep;0.00300458;22.4216;57.3834;19.9221;-1;0
317;14;27;1;316.943336594875;316.985134;68513;ymfPlusDistStep;0.00314772;22.4216;41.4388;43.6869;-1;0
317;14;28;1;316.403336594875;316.985134;68513;ymfPlusDistStep;0.00328061;22.4216;46.9713;48.5889;-1;0
317;14;29;0;313.041067810362;316.943134;79156;ymfPlusDistStep;0.0344419;10.2254;66.4125;53.509;-1;0
317;14;30;0;308.151067810362;316.943134;79156;ymfPlusDistStep;0.0163823;10.2254;108.679;58.4426;-1;0
317;14;31;0;306.331067810362;316.943134;79156;ymfPlusDistStep;0.00811049;10.2254;109.461;63.3867;-1;0
317;14;32;1;316.903336594875;316.985134;68513;ymfPlusDistStep;0.00741861;22.4216;65.6423;68.3389;-1;0
317;14;33;0;315.933336594875;316.985134;68513;ymfPlusDistStep;0.00428551;22.4216;13.827;73.2976;-1;0
317;14;34;0;315.193336594875;316.985134;68513;ymfPlusDistStep;0.00448281;22.4216;120.255;78.2615;-1;0
317;15;16;0;308.253336594875;316.985134;68513;ymfPlusDistStep;0.00333635;22.4216;90.6143;18.6733;-1;0
317;15;17;0;311.863336594875;316.985134;68513;ymfPlusDistStep;0.0030497;22.4216;72.5374;15.8437;-1;0
317;15;19;0;316.083336594875;316.985134;68513;ymfPlusDistStep;0.004;22.4216;14.3417;14.3417;-1;0
317;15;20;1;316.643336594875;316.985134;68513;ymfPlusDistStep;0.0030303;22.4216;38.8917;16.0629;-1;0
317;16;17;0;315.853336594875;316.985134;68513;ymfPlusDistStep;0.00292594;22.4216;31.9184;20.4159;-1;0
317;16;18;1;316.621067810362;316.943134;79156;ymfPlusDistStep;0.00974434;10.2254;59.7011;19.2131;-1;0
317;16;19;2;316.743336594875;316.985134;68513;ymfPlusDistStep;0.00344828;22.4216;54.6528;19.2736;-1;0
317;17;18;2;316.853336594875;316.985134;68513;ymfPlusDistStep;0.00287288;22.4216;6.16199;24.1853;-1;0
317;17;19;3;316.873336594875;316.985134;68513;ymfPlusDistStep;0.00321625;22.4216;2.45025;24.2335;-1;0
317;18;18;1;316.913336594875;316.985134;68513;ymfPlusDistStep;0.00351748;22.4216;9.08399;29.1671;-1;0
317;18;19;1;316.693336594875;316.985134;68513;ymfPlusDistStep;0.0030303;22.4216;57.8623;29.207;-1;0
318;11;19;0;317.746;317.767134;18;ymfPlusDistStep;0.00625;0;6.52149;6.52149;1;0
318;11;20;2;317.746;317.767134;18;ymfPlusDistStep;0.00714286;0;9.73966;9.73966;1;0
318;11;21;0;317.276274673018;317.688134;73785;ymfPlusDistStep;0.00909091;24.4193;3.43532;14.0425;-1;0
318;11;22;1;317.667;317.689134;18;ymfPlusDistStep;0.0125;0;18.6955;18.6955;1;0
318;11;23;0;314.762435038024;317.614134;76581;ymfPlusDistStep;0.0142857;38.1767;38.5059;23.4916;-1;0
318;11;24;1;317.622;317.643134;18;ymfPlusDistStep;0.0233295;0;28.3582;28.3582;1;0
318;11;25;0;313.9797447174;317.252134;79229;ymfPlusDistStep;0.0166667;9.28755;13.5808;33.2644;-1;0
318;11;26;1;317.693;317.715134;18;ymfPlusDistStep;0.05;0;38.1949;38.1949;1;0
318;11;27;0;304.576274673018;317.688134;73785;ymfPlusDistStep;0.00555556;24.4193;92.2123;43.1414;-1;0
318;11;28;0;309.069337644766;317.821134;27139;ymfPlusDistStep;0.0032616;20.2948;92.678;48.099;-1;0
318;11;29;0;312.459337644766;317.821134;27139;ymfPlusDistStep;0.00354729;20.2948;94.0274;53.0645;-1;0
318;11;30;1;316.652435038024;317.614134;76581;ymfPlusDistStep;0.0129715;38.1767;97.0561;58.036;-1;0
318;11;31;3;317.97;317.991134;18;ymfPlusDistStep;0.0140292;0;63.0119;63.0119;1;0
318;11;32;1;317.397;317.419134;18;ymfPlusDistStep;0.0152387;0;67.9914;67.9914;1;0
318;11;33;1;317.94;317.961134;18;ymfPlusDistStep;0.00440864;0;72.9737;72.9737;1;0
318;11;34;0;317.032089494885;317.774134;66581;ymfPlusDistStep;0.00675062;16.9189;77.8134;77.9583;-1;0
318;11;35;1;317.41;317.432134;18;ymfPlusDistStep;1;0;82.9447;82.9447;1;0
318;12;15;0;312.352089494885;317.774134;66581;ymfPlusDistStep;0.00526316;16.9189;43.1964;17.2914;-1;0
318;12;16;0;317.516274673018;317.688134;73785;ymfPlusDistStep;0.00714286;24.4193;47.979;12.3014;-1;0
318;12;17;3;317.858;317.880134;18;ymfPlusDistStep;0.00454545;0;7.32503;7.32503;1;0
318;12;18;1;317.943;317.965134;18;ymfPlusDistStep;0.00434783;0;2.44688;2.44688;1;0
318;12;19;0;316.326274673018;317.688134;73785;ymfPlusDistStep;0.00555556;24.4193;25.3953;2.88417;-1;0
318;12;20;2;314.969337644766;317.821134;27139;ymfPlusDistStep;0.00294118;20.2948;51.2795;7.78779;-1;0
318;12;21;3;317.649337644766;317.821134;27139;ymfPlusDistStep;0.00294118;20.2948;29.7468;12.7664;-1;0
318;12;22;0;315.859337644766;317.821134;27139;ymfPlusDistStep;0.0030303;20.2948;5.44243;17.757;-1;0
318;12;35;0;306.879337644766;317.821134;27139;ymfPlusDistStep;0.00317179;20.2948;134.46;82.7382;-1;0
318;13;8;0;317.262089494885;317.774134;66581;ymfPlusDistStep;0.00555401;16.9189;87.9706;52.4258;-1;0
318;13;9;2;317.754;317.775134;18;ymfPlusDistStep;0.00393826;0;47.4425;47.4425;1;0
318;13;10;0;315.6297447174;317.252134;79229;ymfPlusDistStep;0.0333333;9.28755;6.24061;42.4632;-1;0
318;13;11;1;317.712;317.738134;18;ymfPlusDistStep;0.0166667;0;37.4894;37.4894;1;0
318;13;14;0;305.682435038024;317.614134;76581;ymfPlusDistStep;0.0159883;38.1767;95.649;22.6374;-1;0
318;13;15;2;317.83;317.851134;18;ymfPlusDistStep;0.0023497;0;17.7421;17.7421;1;0
318;13;16;0;315.969337644766;317.821134;27139;ymfPlusDistStep;0.00346703;20.2948;68.9176;12.9272;-1;0
318;13;17;0;314.332435038024;317.614134;76581;ymfPlusDistStep;0.0146681;38.1767;73.3918;8.33335;-1;0
318;13;22;2;317.973;317.994134;18;ymfPlusDistStep;0.00293387;0;18.1962;18.1962;1;0
318;13;23;1;317.973;317.994134;18;ymfPlusDistStep;0.00292663;0;23.0961;23.0961;1;0
318;13;24;0;314.459337644766;317.821134;27139;ymfPlusDistStep;0.00291952;20.2948;35.9317;28.0315;-1;0
318;13;25;1;317.749337644766;317.821134;27139;ymfPlusDistStep;0.00294118;20.2948;19.6907;32.9863;-1;0
318;13;26;0;317.749337644766;317.821134;27139;ymfPlusDistStep;0.00283243;20.2948;24.6252;37.9529;-1;0
318;13;27;1;317.888;317.910134;18;ymfPlusDistStep;0.00454545;0;42.9273;42.9273;1;0
318;13;28;0;316.452089494885;317.774134;66581;ymfPlusDistStep;0.00315994;16.9189;48.8549;47.9071;-1;0
318;13;29;1;317.729337644766;317.821134;27139;ymfPlusDistStep;0.00329409;20.2948;39.4872;52.8906;-1;0
318;13;30;0;317.712089494885;317.774134;66581;ymfPlusDistStep;0.00298704;16.9189;55.7498;57.877;-1;0
318;13;31;3;317.549337644766;317.821134;27139;ymfPlusDistStep;0.00268902;20.2948;27.5777;62.8656;-1;0
318;13;32;1;317.917;317.944134;18;ymfPlusDistStep;0.00330172;0;67.8558;67.8558;1;0
318;13;33;0;316.929337644766;317.821134;27139;ymfPlusDistStep;0.0031186;20.2948;67.822;72.8474;-1;0
318;13;34;0;312.799337644766;317.821134;27139;ymfPlusDistStep;0.00313052;20.2948;92.1278;77.8401;-1;0
318;13;35;0;308.379337644766;317.821134;27139;ymfPlusDistStep;0.00300195;20.2948;87.7919;82.8336;-1;0
318;14;8;0;314.126274673018;317.688134;73785;ymfPlusDistStep;0.00666667;24.4193;47.7379;53.0495;-1;0
318;14;9;0;312.452435038024;317.614134;76581;ymfPlusDistStep;0.012011;38.1767;90.5178;48.1309;-1;0
318;14;10;0;315.062089494885;317.774134;66581;ymfPlusDistStep;0.00397697;16.9189;48.7291;43.2309;-1;0
318;14;11;1;317.963;317.985134;18;ymfPlusDistStep;0.0163858;0;38.3568;38.3568;1;0
318;14;16;0;306.899337644766;317.821134;27139;ymfPlusDistStep;0.00294118;20.2948;43.4095;15.2611;-1;0
318;14;17;0;306.302089494885;317.774134;66581;ymfPlusDistStep;0.00416667;16.9189;31.749;11.629;-1;0
318;14;21;0;312.069337644766;317.821134;27139;ymfPlusDistStep;0.00333333;20.2948;56.0515;15.6384;-1;0
318;14;22;0;315.762089494885;317.774134;66581;ymfPlusDistStep;0.00301311;16.9189;57.3834;19.9221;-1;0
318;14;27;1;317.888;317.910134;18;ymfPlusDistStep;0.00322581;0;43.6869;43.6869;1;0
318;14;28;0;317.83;317.852134;18;ymfPlusDistStep;0.00333333;0;48.5889;48.5889;1;0
318;14;29;0;313.0497447174;317.252134;79229;ymfPlusDistStep;0.0344419;9.28755;66.4125;53.509;-1;0
318;14;30;0;308.172435038024;317.614134;76581;ymfPlusDistStep;0.0163823;38.1767;108.679;58.4426;-1;0
318;14;31;0;306.366274673018;317.688134;73785;ymfPlusDistStep;0.00851018;24.4193;109.461;63.3867;-1;0
318;14;32;1;317.856;317.878134;18;ymfPlusDistStep;0.00583534;0;68.3389;68.3389;1;0
318;14;33;0;315.992089494885;317.774134;66581;ymfPlusDistStep;0.00444209;16.9189;13.827;73.2976;-1;0
318;14;34;0;315.263478463896;317.875134;27873;ymfPlusDistStep;0.00324544;21.9351;120.255;78.2615;-1;0
318;15;16;0;308.292089494885;317.774134;66581;ymfPlusDistStep;0.00333635;16.9189;90.6143;18.6733;-1;0
318;15;17;0;311.919337644766;317.821134;27139;ymfPlusDistStep;0.0030497;20.2948;72.5374;15.8437;-1;0
318;15;19;1;317.779337644766;317.821134;27139;ymfPlusDistStep;0.00396805;20.2948;20.2835;14.3417;-1;0
318;15;20;1;317.804;317.826134;18;ymfPlusDistStep;0.0030303;0;16.0629;16.0629;1;0
318;16;17;0;316.209337644766;317.821134;27139;ymfPlusDistStep;0.0032489;20.2948;71.3834;20.4159;-1;0
318;16;18;0;317.81;317.831134;18;ymfPlusDistStep;0.01;0;19.2131;19.2131;1;0
318;16;19;2;317.854;317.876134;18;ymfPlusDistStep;0.00344828;0;19.2736;19.2736;1;0
318;17;18;3;317.933;317.955134;18;ymfPlusDistStep;0.00287178;0;24.1853;24.1853;1;0
318;17;19;2;317.873;317.895134;18;ymfPlusDistStep;0.00321625;0;24.2335;24.2335;1;0
318;18;18;1;317.472089494885;317.774134;66581;ymfPlusDistStep;0.00351748;16.9189;35.0634;29.1671;-1;0
318;18;19;1;317.619337644766;317.821134;27139;ymfPlusDistStep;0.0030303;20.2948;2.79109;29.207;-1;0
