#CELLSIZE=5.000000,DATACOL=-1,DATATYPE=pedestrianCount,IDXCOL=3,MAP_TYPE=global,NODE_ID=-1,SEP=;,SIM_BBOX=0;0;164.1;215.1,VERSION=0.4,XOFFSET=-692273.889474,XSIZE=164.100000,YOFFSET=-5337503.566101,YSIZE=215.100000
simtime;x;y;count;measured_t;received_t;source;selection;selectionRank;own_cell;node_id
37;18;19;1;37;37;-1;local;0;0;718
38;11;19;1;38;38;-1;local;0;0;1742
38;11;20;2;38;38;-1;local;0;0;1367, 1410
38;11;21;3;38;38;-1;local;0;0;834, 897, 1076
38;11;22;1;38;38;-1;local;0;0;562
38;12;16;1;38;38;-1;local;0;0;3687
38;12;17;1;38;38;-1;local;0;0;3198
38;12;18;6;38;38;-1;local;0;0;18, 2471, 2514, 2661, 2704, 2799
38;12;19;3;38;38;-1;local;0;0;1821, 1894, 2095
38;13;9;1;38;38;-1;local;0;0;675
38;13;10;2;38;38;-1;local;0;0;1571, 3601
38;13;11;3;38;38;-1;local;0;0;1003, 1699, 2428
38;13;13;2;38;38;-1;local;0;0;3125, 3455
38;13;14;1;38;38;-1;local;0;0;3893
38;13;15;4;38;38;-1;local;0;0;4649, 4692, 4807, 4850
38;13;16;3;38;38;-1;local;0;0;3730, 4263, 4336
38;14;9;1;38;38;-1;local;0;0;3644
38;14;11;1;38;38;-1;local;0;0;2385
38;14;12;1;38;38;-1;local;0;0;2168
38;14;15;1;38;38;-1;local;0;0;3966
38;14;16;1;38;38;-1;local;0;0;3498
38;15;16;1;38;38;-1;local;0;0;2872
38;17;18;2;38;38;-1;local;0;0;791, 1614
38;17;19;1;38;38;-1;local;0;0;489
38;18;19;2;38;38;-1;local;0;0;718, 940
39;11;20;3;39;39;-1;local;0;0;1367, 1410, 1742
39;11;21;3;39;39;-1;local;0;0;834, 897, 1076
39;11;22;1;39;39;-1;local;0;0;562
39;12;17;2;39;39;-1;local;0;0;3198, 3687
39;12;18;6;39;39;-1;local;0;0;18, 2471, 2514, 2661, 2704, 2799
39;12;19;3;39;39;-1;local;0;0;1821, 1894, 2095
39;13;8;1;39;39;-1;local;0;0;675
39;13;10;3;39;39;-1;local;0;0;1003, 1571, 3601
39;13;11;2;39;39;-1;local;0;0;1699, 2385
39;13;12;1;39;39;-1;local;0;0;2428
39;13;13;2;39;39;-1;local;0;0;3125, 3455
39;13;14;1;39;39;-1;local;0;0;3893
39;13;15;3;39;39;-1;local;0;0;4692, 4807, 4850
39;13;16;3;39;39;-1;local;0;0;4263, 4336, 4649
39;13;17;1;39;39;-1;local;0;0;3730
39;14;9;1;39;39;-1;local;0;0;3644
39;14;11;1;39;39;-1;local;0;0;2168
39;14;15;1;39;39;-1;local;0;0;3966
39;14;16;1;39;39;-1;local;0;0;3498
39;15;17;1;39;39;-1;local;0;0;2872
39;17;18;1;39;39;-1;local;0;0;1614
39;17;19;2;39;39;-1;local;0;0;489, 718
39;18;18;1;39;39;-1;local;0;0;791
39;18;19;1;39;39;-1;local;0;0;940
40;11;19;1;40;40;-1;local;0;0;1821
40;11;20;2;40;40;-1;local;0;0;1410, 1742
40;11;21;4;40;40;-1;local;0;0;834, 897, 1076, 1367
40;11;23;1;40;40;-1;local;0;0;562
40;12;17;3;40;40;-1;local;0;0;3198, 3687, 3730
40;12;18;4;40;40;-1;local;0;0;18, 2661, 2704, 2799
40;12;19;4;40;40;-1;local;0;0;1894, 2095, 2471, 2514
40;13;8;2;40;40;-1;local;0;0;675, 4961
40;13;10;3;40;40;-1;local;0;0;1003, 1571, 1699
40;13;11;1;40;40;-1;local;0;0;2385
40;13;12;1;40;40;-1;local;0;0;2428
40;13;13;2;40;40;-1;local;0;0;3125, 3455
40;13;14;1;40;40;-1;local;0;0;3893
40;13;15;4;40;40;-1;local;0;0;4807, 4850, 5047, 5120
40;13;16;4;40;40;-1;local;0;0;4263, 4336, 4649, 4692
40;14;8;1;40;40;-1;local;0;0;5004
40;14;10;2;40;40;-1;local;0;0;3601, 3644
40;14;11;1;40;40;-1;local;0;0;2168
40;14;16;1;40;40;-1;local;0;0;3966
40;15;16;1;40;40;-1;local;0;0;3498
40;15;17;1;40;40;-1;local;0;0;2872
40;17;18;1;40;40;-1;local;0;0;1614
40;17;19;2;40;40;-1;local;0;0;489, 718
40;18;18;1;40;40;-1;local;0;0;791
40;18;19;1;40;40;-1;local;0;0;940
41;11;19;2;41;41;-1;local;0;0;2095, 2471
41;11;20;2;41;41;-1;local;0;0;1742, 1821
41;11;21;4;41;41;-1;local;0;0;834, 1076, 1367, 1410
41;11;22;1;41;41;-1;local;0;0;897
41;11;23;1;41;41;-1;local;0;0;562
41;12;16;1;41;41;-1;local;0;0;4263
41;12;17;2;41;41;-1;local;0;0;3687, 3730
41;12;18;3;41;41;-1;local;0;0;18, 2799, 3198
41;12;19;4;41;41;-1;local;0;0;1894, 2514, 2661, 2704
41;13;8;1;41;41;-1;local;0;0;4961
41;13;10;4;41;41;-1;local;0;0;1003, 1571, 1699, 3644
41;13;11;1;41;41;-1;local;0;0;2385
41;13;12;1;41;41;-1;local;0;0;2428
41;13;13;2;41;41;-1;local;0;0;3125, 3455
41;13;14;2;41;41;-1;local;0;0;3893, 4807
41;13;15;2;41;41;-1;local;0;0;5047, 5120
41;13;16;4;41;41;-1;local;0;0;4336, 4649, 4692, 4850
41;14;8;1;41;41;-1;local;0;0;5004
41;14;10;1;41;41;-1;local;0;0;3601
41;14;11;1;41;41;-1;local;0;0;2168
41;14;16;1;41;41;-1;local;0;0;3966
41;15;16;1;41;41;-1;local;0;0;3498
41;15;17;1;41;41;-1;local;0;0;2872
41;17;18;1;41;41;-1;local;0;0;1614
41;17;19;2;41;41;-1;local;0;0;489, 718
41;18;19;2;41;41;-1;local;0;0;791, 940
42;11;19;3;42;42;-1;local;0;0;1894, 2095, 2471
42;11;20;2;42;42;-1;local;0;0;1742, 1821
42;11;21;3;42;42;-1;local;0;0;1076, 1367, 1410
42;11;22;2;42;42;-1;local;0;0;834, 897
42;11;23;1;42;42;-1;local;0;0;562
42;12;16;1;42;42;-1;local;0;0;4263
42;12;17;2;42;42;-1;local;0;0;3687, 3730
42;12;18;3;42;42;-1;local;0;0;18, 2799, 3198
42;12;19;3;42;42;-1;local;0;0;2514, 2661, 2704
42;13;8;1;42;42;-1;local;0;0;4961
42;13;10;3;42;42;-1;local;0;0;1003, 1571, 1699
42;13;12;2;42;42;-1;local;0;0;2385, 2428
42;13;13;1;42;42;-1;local;0;0;3455
42;13;14;1;42;42;-1;local;0;0;4807
42;13;15;5;42;42;-1;local;0;0;3893, 5047, 5120, 5521, 5594
42;13;16;4;42;42;-1;local;0;0;4336, 4649, 4692, 4850
42;14;8;1;42;42;-1;local;0;0;5004
42;14;10;2;42;42;-1;local;0;0;3601, 3644
42;14;11;1;42;42;-1;local;0;0;2168
42;14;12;1;42;42;-1;local;0;0;3125
42;15;16;2;42;42;-1;local;0;0;3498, 3966
42;15;17;1;42;42;-1;local;0;0;2872
42;16;19;1;42;42;-1;local;0;0;489
42;17;18;1;42;42;-1;local;0;0;1614
42;17;19;2;42;42;-1;local;0;0;718, 940
42;18;19;1;42;42;-1;local;0;0;791
43;11;19;2;43;43;-1;local;0;0;2095, 2471
43;11;20;3;43;43;-1;local;0;0;1742, 1821, 1894
43;11;21;3;43;43;-1;local;0;0;1076, 1367, 1410
43;11;22;2;43;43;-1;local;0;0;834, 897
43;11;23;1;43;43;-1;local;0;0;562
43;12;17;3;43;43;-1;local;0;0;3687, 3730, 4263
43;12;18;3;43;43;-1;local;0;0;18, 2799, 3198
43;12;19;3;43;43;-1;local;0;0;2514, 2661, 2704
43;13;8;1;43;43;-1;local;0;0;4961
43;13;9;1;43;43;-1;local;0;0;1571
43;13;10;3;43;43;-1;local;0;0;1003, 1699, 3601
43;13;11;1;43;43;-1;local;0;0;2168
43;13;12;2;43;43;-1;local;0;0;2385, 2428
43;13;13;1;43;43;-1;local;0;0;3455
43;13;14;1;43;43;-1;local;0;0;4807
43;13;15;5;43;43;-1;local;0;0;3893, 5047, 5120, 5521, 5594
43;13;16;3;43;43;-1;local;0;0;4649, 4692, 4850
43;13;17;1;43;43;-1;local;0;0;4336
43;14;8;1;43;43;-1;local;0;0;5004
43;14;10;1;43;43;-1;local;0;0;3644
43;14;12;1;43;43;-1;local;0;0;3125
43;15;16;1;43;43;-1;local;0;0;3966
43;15;17;1;43;43;-1;local;0;0;3498
43;16;17;1;43;43;-1;local;0;0;2872
43;16;19;1;43;43;-1;local;0;0;489
43;17;18;1;43;43;-1;local;0;0;1614
43;17;19;2;43;43;-1;local;0;0;718, 940
43;18;19;1;43;43;-1;local;0;0;791
44;11;19;2;44;44;-1;local;0;0;2471, 2661
44;11;20;3;44;44;-1;local;0;0;1821, 1894, 2095
44;11;21;3;44;44;-1;local;0;0;1367, 1410, 1742
44;11;22;3;44;44;-1;local;0;0;834, 897, 1076
44;11;23;1;44;44;-1;local;0;0;562
44;12;17;1;44;44;-1;local;0;0;4263
44;12;18;4;44;44;-1;local;0;0;18, 3198, 3687, 3730
44;12;19;3;44;44;-1;local;0;0;2514, 2704, 2799
44;13;8;1;44;44;-1;local;0;0;4961
44;13;9;2;44;44;-1;local;0;0;1571, 5004
44;13;10;3;44;44;-1;local;0;0;1003, 1699, 3601
44;13;12;3;44;44;-1;local;0;0;2385, 2428, 3455
44;13;14;2;44;44;-1;local;0;0;4807, 5120
44;13;15;6;44;44;-1;local;0;0;3893, 5047, 5521, 5594, 5943, 5986
44;13;16;2;44;44;-1;local;0;0;4692, 4850
44;13;17;2;44;44;-1;local;0;0;4336, 4649
44;14;10;1;44;44;-1;local;0;0;3644
44;14;11;1;44;44;-1;local;0;0;2168
44;14;12;1;44;44;-1;local;0;0;3125
44;15;16;1;44;44;-1;local;0;0;3966
44;15;17;1;44;44;-1;local;0;0;3498
44;16;17;1;44;44;-1;local;0;0;2872
44;16;19;2;44;44;-1;local;0;0;489, 718
44;17;19;2;44;44;-1;local;0;0;791, 940
44;18;18;1;44;44;-1;local;0;0;1614
45;11;19;2;45;45;-1;local;0;0;2514, 2661
45;11;20;4;45;45;-1;local;0;0;1821, 1894, 2095, 2471
45;11;21;2;45;45;-1;local;0;0;1410, 1742
45;11;22;4;45;45;-1;local;0;0;834, 897, 1076, 1367
45;11;23;1;45;45;-1;local;0;0;562
45;12;16;1;45;45;-1;local;0;0;4850
45;12;17;1;45;45;-1;local;0;0;4263
45;12;18;4;45;45;-1;local;0;0;18, 3198, 3687, 3730
45;12;19;2;45;45;-1;local;0;0;2704, 2799
45;13;9;4;45;45;-1;local;0;0;1003, 1571, 4961, 5004
45;13;10;2;45;45;-1;local;0;0;1699, 3644
45;13;11;1;45;45;-1;local;0;0;3601
45;13;12;1;45;45;-1;local;0;0;2385
45;13;14;2;45;45;-1;local;0;0;4807, 5120
45;13;15;5;45;45;-1;local;0;0;3893, 5521, 5594, 5943, 5986
45;13;16;1;45;45;-1;local;0;0;5047
45;13;17;3;45;45;-1;local;0;0;4336, 4649, 4692
45;14;10;1;45;45;-1;local;0;0;2168
45;14;12;2;45;45;-1;local;0;0;3125, 3455
45;15;16;1;45;45;-1;local;0;0;3966
45;15;17;1;45;45;-1;local;0;0;3498
45;16;17;1;45;45;-1;local;0;0;2872
45;16;19;2;45;45;-1;local;0;0;489, 718
45;17;19;2;45;45;-1;local;0;0;791, 940
45;18;19;1;45;45;-1;local;0;0;1614
46;11;19;1;46;46;-1;local;0;0;2661
46;11;20;4;46;46;-1;local;0;0;1894, 2095, 2471, 2514
46;11;21;3;46;46;-1;local;0;0;1410, 1742, 1821
46;11;22;3;46;46;-1;local;0;0;834, 1076, 1367
46;11;23;1;46;46;-1;local;0;0;897
46;11;24;1;46;46;-1;local;0;0;562
46;12;16;1;46;46;-1;local;0;0;4850
46;12;17;1;46;46;-1;local;0;0;4263
46;12;18;3;46;46;-1;local;0;0;18, 3687, 3730
46;12;19;3;46;46;-1;local;0;0;2704, 2799, 3198
46;13;9;3;46;46;-1;local;0;0;1003, 1571, 4961
46;13;10;1;46;46;-1;local;0;0;1699
46;13;11;2;46;46;-1;local;0;0;3601, 3644
46;13;12;1;46;46;-1;local;0;0;2385
46;13;14;2;46;46;-1;local;0;0;4807, 5120
46;13;15;7;46;46;-1;local;0;0;3893, 5521, 5594, 5943, 5986, 6113, 6156
46;13;16;1;46;46;-1;local;0;0;5047
46;13;17;3;46;46;-1;local;0;0;4336, 4649, 4692
46;14;9;1;46;46;-1;local;0;0;5004
46;14;10;1;46;46;-1;local;0;0;2168
46;14;12;2;46;46;-1;local;0;0;3125, 3455
46;15;16;1;46;46;-1;local;0;0;3966
46;16;17;2;46;46;-1;local;0;0;2872, 3498
46;16;19;2;46;46;-1;local;0;0;489, 718
46;17;19;2;46;46;-1;local;0;0;791, 940
46;18;19;1;46;46;-1;local;0;0;1614
47;11;19;2;47;47;-1;local;0;0;2661, 2704
47;11;20;4;47;47;-1;local;0;0;1894, 2095, 2471, 2514
47;11;21;2;47;47;-1;local;0;0;1742, 1821
47;11;22;3;47;47;-1;local;0;0;1076, 1367, 1410
47;11;23;2;47;47;-1;local;0;0;834, 897
47;11;24;1;47;47;-1;local;0;0;562
47;12;17;2;47;47;-1;local;0;0;4263, 4850
47;12;18;3;47;47;-1;local;0;0;18, 3687, 3730
47;12;19;2;47;47;-1;local;0;0;2799, 3198
47;13;9;3;47;47;-1;local;0;0;1003, 1571, 1699
47;13;11;2;47;47;-1;local;0;0;3601, 3644
47;13;12;2;47;47;-1;local;0;0;2385, 3455
47;13;14;2;47;47;-1;local;0;0;4807, 5120
47;13;15;7;47;47;-1;local;0;0;3893, 5521, 5594, 5943, 5986, 6113, 6156
47;13;16;1;47;47;-1;local;0;0;5047
47;13;17;3;47;47;-1;local;0;0;4336, 4649, 4692
47;14;9;2;47;47;-1;local;0;0;4961, 5004
47;14;10;1;47;47;-1;local;0;0;2168
47;14;11;1;47;47;-1;local;0;0;3125
47;15;16;1;47;47;-1;local;0;0;3966
47;15;19;1;47;47;-1;local;0;0;489
47;16;17;2;47;47;-1;local;0;0;2872, 3498
47;16;19;2;47;47;-1;local;0;0;718, 940
47;17;19;1;47;47;-1;local;0;0;791
47;18;19;1;47;47;-1;local;0;0;1614
48;11;19;1;48;48;-1;local;0;0;2704
48;11;20;5;48;48;-1;local;0;0;1894, 2095, 2471, 2514, 2661
48;11;21;2;48;48;-1;local;0;0;1742, 1821
48;11;22;2;48;48;-1;local;0;0;1367, 1410
48;11;23;3;48;48;-1;local;0;0;834, 897, 1076
48;11;24;1;48;48;-1;local;0;0;562
48;12;15;1;48;48;-1;local;0;0;6156
48;12;17;3;48;48;-1;local;0;0;4263, 4336, 4850
48;12;18;3;48;48;-1;local;0;0;18, 3687, 3730
48;12;19;2;48;48;-1;local;0;0;2799, 3198
48;13;9;4;48;48;-1;local;0;0;1003, 1571, 1699, 5004
48;13;11;2;48;48;-1;local;0;0;3601, 3644
48;13;12;2;48;48;-1;local;0;0;2385, 3455
48;13;14;2;48;48;-1;local;0;0;4807, 5120
48;13;15;7;48;48;-1;local;0;0;5521, 5594, 5943, 5986, 6113, 6279, 6322
48;13;16;1;48;48;-1;local;0;0;3893
48;13;17;2;48;48;-1;local;0;0;4649, 4692
48;14;9;1;48;48;-1;local;0;0;4961
48;14;10;1;48;48;-1;local;0;0;2168
48;14;11;1;48;48;-1;local;0;0;3125
48;14;16;1;48;48;-1;local;0;0;5047
48;15;17;1;48;48;-1;local;0;0;3966
48;15;19;1;48;48;-1;local;0;0;489
48;16;17;2;48;48;-1;local;0;0;2872, 3498
48;16;19;3;48;48;-1;local;0;0;718, 791, 940
48;17;19;1;48;48;-1;local;0;0;1614
49;11;19;1;49;49;-1;local;0;0;2799
49;11;20;5;49;49;-1;local;0;0;2095, 2471, 2514, 2661, 2704
49;11;21;2;49;49;-1;local;0;0;1821, 1894
49;11;22;3;49;49;-1;local;0;0;1367, 1410, 1742
49;11;23;3;49;49;-1;local;0;0;834, 897, 1076
49;11;24;1;49;49;-1;local;0;0;562
49;12;15;1;49;49;-1;local;0;0;6156
49;12;17;1;49;49;-1;local;0;0;4850
49;12;18;4;49;49;-1;local;0;0;18, 3730, 4263, 4336
49;12;19;2;49;49;-1;local;0;0;3198, 3687
49;13;8;1;49;49;-1;local;0;0;1571
49;13;9;3;49;49;-1;local;0;0;1003, 1699, 5004
49;13;11;2;49;49;-1;local;0;0;3601, 3644
49;13;13;1;49;49;-1;local;0;0;4807
49;13;14;1;49;49;-1;local;0;0;5120
49;13;15;6;49;49;-1;local;0;0;5521, 5594, 5943, 6113, 6279, 6322
49;13;16;2;49;49;-1;local;0;0;3893, 5986
49;13;17;2;49;49;-1;local;0;0;4649, 4692
49;14;9;1;49;49;-1;local;0;0;4961
49;14;10;1;49;49;-1;local;0;0;2168
49;14;11;2;49;49;-1;local;0;0;3125, 3455
49;14;16;1;49;49;-1;local;0;0;5047
49;15;19;2;49;49;-1;local;0;0;489, 718
49;16;17;2;49;49;-1;local;0;0;3498, 3966
49;16;18;1;49;49;-1;local;0;0;2872
49;16;19;2;49;49;-1;local;0;0;791, 940
49;17;19;1;49;49;-1;local;0;0;1614
50;11;19;1;50;50;-1;local;0;0;2799
50;11;20;3;50;50;-1;local;0;0;2514, 2661, 2704
50;11;21;4;50;50;-1;local;0;0;1821, 1894, 2095, 2471
50;11;22;2;50;50;-1;local;0;0;1410, 1742
50;11;23;3;50;50;-1;local;0;0;834, 1076, 1367
50;11;24;1;50;50;-1;local;0;0;897
50;11;25;1;50;50;-1;local;0;0;562
50;12;15;1;50;50;-1;local;0;0;6156
50;12;17;1;50;50;-1;local;0;0;4850
50;12;18;3;50;50;-1;local;0;0;18, 4263, 4336
50;12;19;3;50;50;-1;local;0;0;3198, 3687, 3730
50;13;8;2;50;50;-1;local;0;0;1003, 6453
50;13;9;2;50;50;-1;local;0;0;1699, 4961
50;13;10;1;50;50;-1;local;0;0;5004
50;13;11;1;50;50;-1;local;0;0;3644
50;13;12;1;50;50;-1;local;0;0;3601
50;13;13;1;50;50;-1;local;0;0;4807
50;13;14;1;50;50;-1;local;0;0;5120
50;13;15;7;50;50;-1;local;0;0;5521, 5594, 6113, 6279, 6322, 6599, 6672
50;13;16;3;50;50;-1;local;0;0;3893, 5943, 5986
50;13;17;1;50;50;-1;local;0;0;4692
50;14;8;1;50;50;-1;local;0;0;6526
50;14;9;1;50;50;-1;local;0;0;2168
50;14;11;2;50;50;-1;local;0;0;3125, 3455
50;14;16;1;50;50;-1;local;0;0;5047
50;14;17;1;50;50;-1;local;0;0;4649
50;15;19;1;50;50;-1;local;0;0;718
50;15;20;1;50;50;-1;local;0;0;489
50;16;17;2;50;50;-1;local;0;0;3498, 3966
50;16;19;2;50;50;-1;local;0;0;791, 940
50;17;18;1;50;50;-1;local;0;0;2872
50;17;19;1;50;50;-1;local;0;0;1614
51;11;19;1;51;51;-1;local;0;0;3198
51;11;20;4;51;51;-1;local;0;0;2514, 2661, 2704, 2799
51;11;21;4;51;51;-1;local;0;0;1821, 1894, 2095, 2471
51;11;22;1;51;51;-1;local;0;0;1742
51;11;23;4;51;51;-1;local;0;0;834, 1076, 1367, 1410
51;11;24;1;51;51;-1;local;0;0;897
51;11;25;1;51;51;-1;local;0;0;562
51;12;16;1;51;51;-1;local;0;0;6156
51;12;17;1;51;51;-1;local;0;0;4850
51;12;18;3;51;51;-1;local;0;0;18, 4263, 4336
51;12;19;2;51;51;-1;local;0;0;3687, 3730
51;13;8;2;51;51;-1;local;0;0;1003, 6453
51;13;9;1;51;51;-1;local;0;0;1699
51;13;10;2;51;51;-1;local;0;0;4961, 5004
51;13;12;2;51;51;-1;local;0;0;3601, 3644
51;13;13;2;51;51;-1;local;0;0;4807, 5120
51;13;15;6;51;51;-1;local;0;0;5594, 6113, 6279, 6322, 6599, 6672
51;13;16;2;51;51;-1;local;0;0;3893, 5986
51;13;18;1;51;51;-1;local;0;0;4692
51;14;8;1;51;51;-1;local;0;0;6526
51;14;9;1;51;51;-1;local;0;0;2168
51;14;11;2;51;51;-1;local;0;0;3125, 3455
51;14;15;1;51;51;-1;local;0;0;5521
51;14;16;2;51;51;-1;local;0;0;5047, 5943
51;14;17;1;51;51;-1;local;0;0;4649
51;15;19;1;51;51;-1;local;0;0;718
51;15;20;1;51;51;-1;local;0;0;489
51;16;17;1;51;51;-1;local;0;0;3966
51;16;18;1;51;51;-1;local;0;0;3498
51;16;19;2;51;51;-1;local;0;0;791, 940
51;17;18;1;51;51;-1;local;0;0;2872
51;17;19;1;51;51;-1;local;0;0;1614
52;11;19;2;52;52;-1;local;0;0;3198, 3687
52;11;20;3;52;52;-1;local;0;0;2661, 2704, 2799
52;11;21;4;52;52;-1;local;0;0;1894, 2095, 2471, 2514
52;11;22;2;52;52;-1;local;0;0;1742, 1821
52;11;23;3;52;52;-1;local;0;0;1076, 1367, 1410
52;11;24;2;52;52;-1;local;0;0;834, 897
52;11;25;1;52;52;-1;local;0;0;562
52;12;16;1;52;52;-1;local;0;0;6156
52;12;18;4;52;52;-1;local;0;0;18, 4263, 4336, 4850
52;12;19;1;52;52;-1;local;0;0;3730
52;13;8;2;52;52;-1;local;0;0;1699, 6453
52;13;10;2;52;52;-1;local;0;0;4961, 5004
52;13;12;2;52;52;-1;local;0;0;3601, 3644
52;13;13;2;52;52;-1;local;0;0;4807, 5120
52;13;14;1;52;52;-1;local;0;0;5594
52;13;15;5;52;52;-1;local;0;0;6322, 6599, 6672, 7345, 7388
52;13;16;3;52;52;-1;local;0;0;3893, 6113, 6279
52;13;18;1;52;52;-1;local;0;0;4692
52;14;8;1;52;52;-1;local;0;0;6526
52;14;9;1;52;52;-1;local;0;0;2168
52;14;10;1;52;52;-1;local;0;0;3125
52;14;11;1;52;52;-1;local;0;0;3455
52;14;15;1;52;52;-1;local;0;0;5521
52;14;16;3;52;52;-1;local;0;0;5047, 5943, 5986
52;14;17;1;52;52;-1;local;0;0;4649
52;15;19;1;52;52;-1;local;0;0;940
52;15;20;2;52;52;-1;local;0;0;489, 718
52;16;17;1;52;52;-1;local;0;0;3966
52;16;18;1;52;52;-1;local;0;0;3498
52;16;19;1;52;52;-1;local;0;0;791
52;17;18;1;52;52;-1;local;0;0;2872
52;17;19;1;52;52;-1;local;0;0;1614
53;11;19;1;53;53;-1;local;0;0;3687
53;11;20;3;53;53;-1;local;0;0;2704, 2799, 3198
53;11;21;4;53;53;-1;local;0;0;2095, 2471, 2514, 2661
53;11;22;3;53;53;-1;local;0;0;1742, 1821, 1894
53;11;23;2;53;53;-1;local;0;0;1367, 1410
53;11;24;3;53;53;-1;local;0;0;834, 897, 1076
53;11;25;1;53;53;-1;local;0;0;562
53;12;16;1;53;53;-1;local;0;0;6156
53;12;18;5;53;53;-1;local;0;0;18, 4263, 4336, 4692, 4850
53;12;19;1;53;53;-1;local;0;0;3730
53;13;8;1;53;53;-1;local;0;0;6453
53;13;10;2;53;53;-1;local;0;0;4961, 5004
53;13;12;3;53;53;-1;local;0;0;3601, 3644, 4807
53;13;13;1;53;53;-1;local;0;0;5120
53;13;14;1;53;53;-1;local;0;0;5594
53;13;15;4;53;53;-1;local;0;0;6599, 6672, 7345, 7388
53;13;16;1;53;53;-1;local;0;0;6279
53;13;17;1;53;53;-1;local;0;0;3893
53;14;8;1;53;53;-1;local;0;0;6526
53;14;9;1;53;53;-1;local;0;0;2168
53;14;10;1;53;53;-1;local;0;0;3125
53;14;11;1;53;53;-1;local;0;0;3455
53;14;15;2;53;53;-1;local;0;0;5521, 6322
53;14;16;4;53;53;-1;local;0;0;5047, 5943, 5986, 6113
53;14;17;1;53;53;-1;local;0;0;4649
53;15;19;1;53;53;-1;local;0;0;940
53;15;20;2;53;53;-1;local;0;0;489, 718
53;16;17;1;53;53;-1;local;0;0;3966
53;16;19;2;53;53;-1;local;0;0;791, 1614
53;17;18;2;53;53;-1;local;0;0;2872, 3498
54;11;19;1;54;54;-1;local;0;0;3687
54;11;20;2;54;54;-1;local;0;0;2799, 3198
54;11;21;5;54;54;-1;local;0;0;2095, 2471, 2514, 2661, 2704
54;11;22;2;54;54;-1;local;0;0;1821, 1894
54;11;23;3;54;54;-1;local;0;0;1367, 1410, 1742
54;11;24;3;54;54;-1;local;0;0;834, 897, 1076
54;11;25;1;54;54;-1;local;0;0;562
54;12;16;1;54;54;-1;local;0;0;6156
54;12;18;3;54;54;-1;local;0;0;18, 4692, 4850
54;12;19;3;54;54;-1;local;0;0;3730, 4263, 4336
54;13;8;1;54;54;-1;local;0;0;6453
54;13;10;2;54;54;-1;local;0;0;4961, 5004
54;13;12;2;54;54;-1;local;0;0;3601, 3644
54;13;13;1;54;54;-1;local;0;0;5120
54;13;14;1;54;54;-1;local;0;0;5594
54;13;15;5;54;54;-1;local;0;0;6672, 7345, 7388, 7551, 7594
54;13;16;2;54;54;-1;local;0;0;6279, 6599
54;13;17;1;54;54;-1;local;0;0;3893
54;14;8;1;54;54;-1;local;0;0;6526
54;14;9;1;54;54;-1;local;0;0;2168
54;14;10;2;54;54;-1;local;0;0;3125, 3455
54;14;12;1;54;54;-1;local;0;0;4807
54;14;15;1;54;54;-1;local;0;0;6322
54;14;16;4;54;54;-1;local;0;0;5521, 5943, 5986, 6113
54;14;17;1;54;54;-1;local;0;0;4649
54;15;16;1;54;54;-1;local;0;0;5047
54;15;19;2;54;54;-1;local;0;0;791, 940
54;15;20;2;54;54;-1;local;0;0;489, 718
54;16;17;1;54;54;-1;local;0;0;3966
54;16;19;1;54;54;-1;local;0;0;1614
54;17;18;2;54;54;-1;local;0;0;2872, 3498
55;11;19;1;55;55;-1;local;0;0;3730
55;11;20;3;55;55;-1;local;0;0;2799, 3198, 3687
55;11;21;3;55;55;-1;local;0;0;2514, 2661, 2704
55;11;22;4;55;55;-1;local;0;0;1821, 1894, 2095, 2471
55;11;23;2;55;55;-1;local;0;0;1410, 1742
55;11;24;4;55;55;-1;local;0;0;834, 897, 1076, 1367
55;11;25;1;55;55;-1;local;0;0;562
55;12;17;2;55;55;-1;local;0;0;3893, 6156
55;12;18;3;55;55;-1;local;0;0;18, 4692, 4850
55;12;19;2;55;55;-1;local;0;0;4263, 4336
55;13;8;1;55;55;-1;local;0;0;6526
55;13;9;1;55;55;-1;local;0;0;6453
55;13;10;2;55;55;-1;local;0;0;3125, 5004
55;13;12;3;55;55;-1;local;0;0;3601, 3644, 5120
55;13;14;1;55;55;-1;local;0;0;5594
55;13;15;4;55;55;-1;local;0;0;7345, 7388, 7551, 7594
55;13;16;2;55;55;-1;local;0;0;6279, 6599
55;14;8;1;55;55;-1;local;0;0;2168
55;14;10;2;55;55;-1;local;0;0;3455, 4961
55;14;12;1;55;55;-1;local;0;0;4807
55;14;16;6;55;55;-1;local;0;0;5521, 5943, 5986, 6113, 6322, 6672
55;15;17;2;55;55;-1;local;0;0;4649, 5047
55;15;19;1;55;55;-1;local;0;0;791
55;15;20;3;55;55;-1;local;0;0;489, 718, 940
55;16;17;1;55;55;-1;local;0;0;3966
55;16;19;1;55;55;-1;local;0;0;1614
55;17;18;2;55;55;-1;local;0;0;2872, 3498
56;11;19;1;56;56;-1;local;0;0;3730
56;11;20;2;56;56;-1;local;0;0;3198, 3687
56;11;21;3;56;56;-1;local;0;0;2661, 2704, 2799
56;11;22;5;56;56;-1;local;0;0;1821, 1894, 2095, 2471, 2514
56;11;23;1;56;56;-1;local;0;0;1742
56;11;24;4;56;56;-1;local;0;0;834, 1076, 1367, 1410
56;11;25;1;56;56;-1;local;0;0;897
56;11;26;1;56;56;-1;local;0;0;562
56;12;17;2;56;56;-1;local;0;0;3893, 6156
56;12;18;3;56;56;-1;local;0;0;18, 4692, 4850
